x	y	z
235750	3869250	1980.905887
236250	3869250	1979.962286
236750	3869250	1986.055093
237250	3869250	1986.386486
237750	3869250	1981.269573
238250	3869250	1980.955732
238750	3869250	1975.121778
239250	3869250	1975.022713
239750	3869250	1968.808351
240250	3869250	1968.699951
240750	3869250	2127.284074
241250	3869250	2141.416361
241750	3869250	2050.522202
242250	3869250	2043.38382
242750	3869250	2019.268718
243250	3869250	1860.080891
243750	3869250	1877.709143
244250	3869250	1943.745201
244750	3869250	1934.747663
245250	3869250	1936.410647
245750	3869250	1933.961595
246250	3869250	1932.561621
246750	3869250	1932.219667
247250	3869250	1932.79901
247750	3869250	1934.035843
248250	3869250	1935.628919
248750	3869250	1937.301402
249250	3869250	1938.867419
249750	3869250	1940.228276
250250	3869250	1941.352843
250750	3869250	1917.489167
251250	3869250	1380.537658
251750	3869250	1988.535483
252250	3869250	1988.937165
252750	3869250	1989.178812
253250	3869250	1989.243241
253750	3869250	1989.104669
254250	3869250	1988.738881
254750	3869250	1988.127094
255250	3869250	1987.256287
255750	3869250	1986.11811
256250	3869250	1984.700159
256750	3869250	1982.960392
257250	3869250	1980.855821
257750	3869250	1976.159724
258250	3869250	1969.245576
258750	3869250	1968.447225
259250	3869250	1968.832109
259750	3869250	1970.745944
260250	3869250	1974.799137
260750	3869250	1919.240063
261250	3869250	1945.438253
261750	3869250	1950.74607
262250	3869250	1932.178187
262750	3869250	1925.576659
263250	3869250	1925.095189
263750	3869250	1920.901108
264250	3869250	1917.470861
264750	3869250	1904.063931
265250	3869250	1901.065588
265750	3869250	1888.064725
266250	3869250	1882.332653
266750	3869250	1878.277758
267250	3869250	1874.811552
267750	3869250	1871.539712
268250	3869250	1870.532937
268750	3869250	1876.066972
269250	3869250	1889.808101
269750	3869250	1922.341487
270250	3869250	1888.119623
270750	3869250	1915.025853
271250	3869250	1918.300188
271750	3869250	1909.201221
272250	3869250	1907.028528
272750	3869250	1899.064959
273250	3869250	1895.289295
273750	3869250	1895.692079
274250	3869250	1897.18063
274750	3869250	1906.64097
275250	3869250	1918.650777
275750	3869250	1931.938137
276250	3869250	1984.352568
276750	3869250	1995.031746
277250	3869250	1988.243177
277750	3869250	1980.528269
278250	3869250	1915.497065
278750	3869250	1860.01664
279250	3869250	1854.918172
279750	3869250	1919.802442
280250	3869250	1921.923754
280750	3869250	1920.564059
281250	3869250	1956.722557
281750	3869250	1872.586105
282250	3869250	1828.825172
282750	3869250	1824.406123
283250	3869250	1813.432373
283750	3869250	1804.797366
284250	3869250	1794.528204
284750	3869250	1784.074749
285250	3869250	1776.216409
285750	3869250	1763.239815
286250	3869250	1757.584265
286750	3869250	1753.530282
287250	3869250	1748.213713
287750	3869250	1743.66751
288250	3869250	1736.497283
288750	3869250	1726.920459
289250	3869250	1721.053299
289750	3869250	1715.653281
290250	3869250	1708.699884
290750	3869250	1703.910129
291250	3869250	1703.474675
291750	3869250	1704.33094
292250	3869250	1707.905141
292750	3869250	1712.47401
293250	3869250	1704.774588
293750	3869250	1699.280238
294250	3869250	1698.199951
294750	3869250	1626.584888
295250	3869250	1626.699951
295750	3869250	1626.631674
296250	3869250	1622.023324
296750	3869250	1619.649901
297250	3869250	1618.099976
297750	3869250	1616.97437
298250	3869250	1614.498986
298750	3869250	1609.457381
299250	3869250	1608.992326
299750	3869250	1606.708613
300250	3869250	1603.797496
300750	3869250	1603.054282
301250	3869250	1602.300049
301750	3869250	1599.850807
302250	3869250	1598.599976
302750	3869250	1597.08988
303250	3869250	1595.299626
303750	3869250	1593.100892
304250	3869250	1590.982871
304750	3869250	1572.655539
305250	3869250	1632.704196
305750	3869250	1652.171319
306250	3869250	1660.383073
306750	3869250	1725.644725
307250	3869250	1552.045872
307750	3869250	1624.611708
308250	3869250	1604.603048
308750	3869250	1552.338636
309250	3869250	1192.33045
309750	3869250	1188.236777
310250	3869250	1514.600006
310750	3869250	1407.880406
311250	3869250	1386.354281
311750	3869250	1400.500031
312250	3869250	1360.329331
312750	3869250	1373.993089
313250	3869250	1350.721496
313750	3869250	1348.564931
314250	3869250	979.4023127
314750	3869250	538.0516526
315250	3869250	584.9122281
315750	3869250	537.0664432
316250	3869250	484.0278197
316750	3869250	421.2836723
317250	3869250	352.1043418
317750	3869250	278.8569971
318250	3869250	353.4992525
318750	3869250	277.0060016
319250	3869250	200.1966455
319750	3869250	125.1823573
320250	3869250	55.99406024
320750	3869250	-6.859425185
321250	3869250	-63.75697523
321750	3869250	-115.9883766
322250	3869250	-165.5025024
322750	3869250	-214.4369909
323250	3869250	-265.0474221
323750	3869250	-319.7860285
324250	3869250	-383.4050776
324750	3869250	-452.6695213
325250	3869250	-524.2832482
325750	3869250	-595.7163534
326250	3869250	-664.5558326
326750	3869250	-729.5678245
327250	3869250	-794.4732721
327750	3869250	-858.9881186
328250	3869250	-922.3444422
328750	3869250	-984.0107518
329250	3869250	-1044.017224
329750	3869250	-1102.684821
330250	3869250	-1160.548574
330750	3869250	-1218.789789
331250	3869250	-1279.46536
331750	3869250	-1345.93765
332250	3869250	-1422.738045
332750	3869250	-1512.309077
333250	3869250	-1616.512362
333750	3869250	-1736.51683
334250	3869250	-1871.541278
334750	3869250	-2015.888639
335250	3869250	-2150.211787
335750	3869250	-2248.405669
336250	3869250	-2285.632534
336750	3869250	-2311.693888
337250	3869250	-2683.266036
337750	3869250	-2783.01684
181250	3869750	1884.607848
181750	3869750	1881.993983
182250	3869750	1885.692332
182750	3869750	1888.636953
183250	3869750	1856.0703
183750	3869750	1867.716292
184250	3869750	1882.097942
184750	3869750	1885.723894
185250	3869750	1880.889694
185750	3869750	1874.846421
186250	3869750	1877.922715
186750	3869750	1896.692567
187250	3869750	1878.401225
187750	3869750	1871.395334
188250	3869750	1848.869232
188750	3869750	1837.118841
189250	3869750	1834.657662
189750	3869750	1858.463259
190250	3869750	1859.037913
190750	3869750	1860.581184
191250	3869750	1867.949521
191750	3869750	1850.271168
192250	3869750	1919.299988
192750	3869750	1920.149994
193250	3869750	1920.899994
193750	3869750	1903.513669
194250	3869750	1922.175018
194750	3869750	1922.625
195250	3869750	1586.795821
195750	3869750	1591.280389
196250	3869750	1598.726813
196750	3869750	2140.967159
197250	3869750	2141.419532
197750	3869750	2144.596626
198250	3869750	2147.010774
198750	3869750	2150.567446
199250	3869750	2149.641089
199750	3869750	1638.854374
200250	3869750	1649.413462
200750	3869750	1644.659511
201250	3869750	2179.800049
201750	3869750	2183.364577
202250	3869750	2185.772857
202750	3869750	2189.862286
203250	3869750	2186.964111
203750	3869750	2177.451881
204250	3869750	2179.600098
204750	3869750	2180.591809
205250	3869750	2180.554985
205750	3869750	2181.600098
206250	3869750	2190.57555
206750	3869750	2189.783171
207250	3869750	2190.681859
207750	3869750	2197.637418
208250	3869750	2205.86611
208750	3869750	2212.427003
209250	3869750	2216.036884
209750	3869750	2218.736441
210250	3869750	2221.346646
210750	3869750	2208.431361
211250	3869750	2203.259987
211750	3869750	2206.500397
212250	3869750	2216.93138
212750	3869750	2226.787631
213250	3869750	2244.988231
213750	3869750	2228.885298
214250	3869750	2219.163941
214750	3869750	2210.975068
215250	3869750	2204.990638
215750	3869750	2204.918146
216250	3869750	2198.805856
216750	3869750	2201.948035
217250	3869750	2202.578581
217750	3869750	2200.306273
218250	3869750	2192.155423
218750	3869750	2191.473313
219250	3869750	2183.187677
219750	3869750	2188.107708
220250	3869750	2176.624728
220750	3869750	2171.641764
221250	3869750	2171.115732
221750	3869750	2181.684647
222250	3869750	2177.940556
222750	3869750	2267.803109
223250	3869750	2267.001181
223750	3869750	2293.761249
224250	3869750	2301.289646
224750	3869750	2222.023111
225250	3869750	2188.460759
225750	3869750	2063.851943
226250	3869750	2062.41152
226750	3869750	2060.199951
227250	3869750	2057.001435
227750	3869750	2052.349891
228250	3869750	2051.26045
228750	3869750	2047.42938
229250	3869750	2040.725462
229750	3869750	2035.48105
230250	3869750	2021.698606
230750	3869750	2009.337806
231250	3869750	2005.450215
231750	3869750	2005.399902
232250	3869750	1999.199951
232750	3869750	1997.06684
233250	3869750	1993.484297
233750	3869750	1989.999879
234250	3869750	1984.099832
234750	3869750	1983.758416
235250	3869750	1981.800049
235750	3869750	1978.296682
236250	3869750	1980.53751
236750	3869750	1980.072861
237250	3869750	1980.899902
237750	3869750	1980.104107
238250	3869750	1979.208801
238750	3869750	1974.276499
239250	3869750	1966.949983
239750	3869750	1967.533095
240250	3869750	1963.869161
240750	3869750	1969.150628
241250	3869750	2083.048804
241750	3869750	1986.029526
242250	3869750	2053.666635
242750	3869750	2024.817946
243250	3869750	1846.827838
243750	3869750	1858.810161
244250	3869750	1946.55638
244750	3869750	1942.469667
245250	3869750	1938.530411
245750	3869750	1935.158192
246250	3869750	1977.655464
246750	3869750	1931.134671
247250	3869750	1930.52864
247750	3869750	1930.624124
248250	3869750	1884.176417
248750	3869750	1865.176903
249250	3869750	1844.760951
249750	3869750	1932.97994
250250	3869750	1933.314226
250750	3869750	1933.507706
251250	3869750	1387.405387
251750	3869750	1374.785766
252250	3869750	1978.713937
252750	3869750	1978.75883
253250	3869750	1978.78486
253750	3869750	1978.749231
254250	3869750	1978.595879
254750	3869750	1978.268876
255250	3869750	1977.719577
255750	3869750	1976.919229
256250	3869750	1975.851897
256750	3869750	1974.489564
257250	3869750	1972.803021
257750	3869750	1970.679648
258250	3869750	1969.108815
258750	3869750	1969.7808
259250	3869750	1971.165589
259750	3869750	1973.996976
260250	3869750	1978.745495
260750	3869750	1985.208777
261250	3869750	1992.056538
261750	3869750	1998.16133
262250	3869750	1995.990983
262750	3869750	1994.680542
263250	3869750	2004.717006
263750	3869750	1955.317201
264250	3869750	1932.905459
264750	3869750	1913.003501
265250	3869750	1898.218107
265750	3869750	1890.009734
266250	3869750	1884.386735
266750	3869750	1881.206229
267250	3869750	1874.664502
267750	3869750	1870.493756
268250	3869750	1867.093777
268750	3869750	1865.924405
269250	3869750	1876.253384
269750	3869750	1883.368446
270250	3869750	1890.614606
270750	3869750	1962.116853
271250	3869750	1890.79179
271750	3869750	1902.143579
272250	3869750	1905.14155
272750	3869750	1897.338166
273250	3869750	1886.393023
273750	3869750	1884.165305
274250	3869750	1887.726619
274750	3869750	1902.136568
275250	3869750	1911.064953
275750	3869750	1962.874672
276250	3869750	1967.220781
276750	3869750	2068.852874
277250	3869750	1989.617988
277750	3869750	1940.293405
278250	3869750	1935.784067
278750	3869750	1909.206897
279250	3869750	1915.401618
279750	3869750	1911.622898
280250	3869750	1910.013323
280750	3869750	1923.240022
281250	3869750	1955.417508
281750	3869750	1908.486423
282250	3869750	1905.197789
282750	3869750	1894.746098
283250	3869750	1886.646962
283750	3869750	1827.076775
284250	3869750	1805.819559
284750	3869750	1793.808149
285250	3869750	1780.965488
285750	3869750	1771.301451
286250	3869750	1762.850633
286750	3869750	1756.167964
287250	3869750	1750.602011
287750	3869750	1744.063114
288250	3869750	1736.944433
288750	3869750	1730.342023
289250	3869750	1721.822961
289750	3869750	1714.812882
290250	3869750	1709.739746
290750	3869750	1704.594028
291250	3869750	1700.738789
291750	3869750	1701.739663
292250	3869750	1700.50587
292750	3869750	1700.039264
293250	3869750	1699.395782
293750	3869750	1697.608184
294250	3869750	1697.291278
294750	3869750	1698.950505
295250	3869750	1696.299418
295750	3869750	1622.564424
296250	3869750	1621.94832
296750	3869750	1617.199951
297250	3869750	1616.139871
297750	3869750	1615.703363
298250	3869750	1612
298750	3869750	1608.331317
299250	3869750	1606.5
299750	3869750	1606.199951
300250	3869750	1603.788765
300750	3869750	1601.400024
301250	3869750	1601.74701
301750	3869750	1602.11749
302250	3869750	1598.946219
302750	3869750	1597.16954
303250	3869750	1596.774914
303750	3869750	1595.488002
304250	3869750	1591.227553
304750	3869750	1674.329049
305250	3869750	1602.689398
305750	3869750	1705.101124
306250	3869750	1772.830393
306750	3869750	1581.259342
307250	3869750	1197.731393
307750	3869750	1224.297675
308250	3869750	1582.304583
308750	3869750	1538.82719
309250	3869750	1171.149017
309750	3869750	1166.241163
310250	3869750	1496.975006
310750	3869750	1426.175018
311250	3869750	1392.068746
311750	3869750	1390.000031
312250	3869750	1354.321697
312750	3869750	1345.80379
313250	3869750	1353.887808
313750	3869750	910.343451
314250	3869750	984.1623605
314750	3869750	546.9834097
315250	3869750	608.0481002
315750	3869750	576.2650871
316250	3869750	522.778402
316750	3869750	469.7921916
317250	3869750	409.469207
317750	3869750	493.4199386
318250	3869750	423.1377623
318750	3869750	350.30414
319250	3869750	286.4829566
319750	3869750	204.2226322
320250	3869750	139.8592458
320750	3869750	81.73079546
321250	3869750	28.21975115
321750	3869750	-22.14973947
322250	3869750	-71.3630276
322750	3869750	-121.5908625
323250	3869750	-174.8276147
323750	3869750	-233.039639
324250	3869750	-298.8662434
324750	3869750	-370.3591187
325250	3869750	-444.8539265
325750	3869750	-520.201338
326250	3869750	-594.6137115
326750	3869750	-667.8629999
327250	3869750	-741.7655882
327750	3869750	-816.6119113
328250	3869750	-891.6571208
328750	3869750	-965.5475846
329250	3869750	-1038.049955
329750	3869750	-1109.142317
330250	3869750	-1178.576552
330750	3869750	-1246.453079
331250	3869750	-1313.878467
331750	3869750	-1383.892993
332250	3869750	-1460.731482
332750	3869750	-1548.135611
333250	3869750	-1649.480201
333750	3869750	-1767.432803
334250	3869750	-1901.920795
334750	3869750	-2045.798549
335250	3869750	-2183.39365
335750	3869750	-2290.572251
336250	3869750	-2308.504016
336750	3869750	-2324.401752
337250	3869750	-2674.565346
337750	3869750	-2769.458818
181250	3870250	1895.058169
181750	3870250	1883.227654
182250	3870250	1872.312959
182750	3870250	1872.131676
183250	3870250	1888.170066
183750	3870250	1865.526268
184250	3870250	1854.589274
184750	3870250	1874.203881
185250	3870250	1875.447116
185750	3870250	1865.85413
186250	3870250	1865.254641
186750	3870250	1893.454203
187250	3870250	1868.255409
187750	3870250	1844.815076
188250	3870250	1843.702004
188750	3870250	1832.093695
189250	3870250	1825.597042
189750	3870250	1844.718986
190250	3870250	1854.421567
190750	3870250	1840.931219
191250	3870250	1864.922009
191750	3870250	1867.413944
192250	3870250	1919.850006
192750	3870250	1920.524994
193250	3870250	1921.075012
193750	3870250	1921.425018
194250	3870250	1575.228548
194750	3870250	1578.641113
195250	3870250	1586.970051
195750	3870250	1596.066179
196250	3870250	2148.061068
196750	3870250	2162.069119
197250	3870250	2164.509209
197750	3870250	2155.250893
198250	3870250	2150.832805
198750	3870250	2151.475606
199250	3870250	1619.479887
199750	3870250	2183.582241
200250	3870250	2181.560124
200750	3870250	2180.337541
201250	3870250	2183.675819
201750	3870250	2190.651213
202250	3870250	2202.421544
202750	3870250	2205.842296
203250	3870250	2277.969403
203750	3870250	2177.399902
204250	3870250	2177.323427
204750	3870250	2181.348441
205250	3870250	2183.136606
205750	3870250	2186.017795
206250	3870250	2188.127234
206750	3870250	2175.800049
207250	3870250	2183.315364
207750	3870250	2191.464106
208250	3870250	2194.668005
208750	3870250	2206.428068
209250	3870250	2211.938745
209750	3870250	2298.233564
210250	3870250	2272.808578
210750	3870250	2213.501916
211250	3870250	2204.426642
211750	3870250	2207.057844
212250	3870250	2212.701891
212750	3870250	2227.236585
213250	3870250	2236.516098
213750	3870250	2239.044849
214250	3870250	2232.030284
214750	3870250	2233.722421
215250	3870250	2227.421661
215750	3870250	2212.393403
216250	3870250	2199.316179
216750	3870250	2207.557631
217250	3870250	2206.538644
217750	3870250	2203.454317
218250	3870250	2198.635319
218750	3870250	2197.347661
219250	3870250	2190.012713
219750	3870250	2191.91592
220250	3870250	2187.222111
220750	3870250	2184.171094
221250	3870250	2186.290625
221750	3870250	2184.142829
222250	3870250	2286.399902
222750	3870250	2298.468528
223250	3870250	2301.038959
223750	3870250	2306.796275
224250	3870250	2340.213926
224750	3870250	2271.373891
225250	3870250	2190.387215
225750	3870250	2067.155972
226250	3870250	2067.226567
226750	3870250	2056.630028
227250	3870250	2060.326141
227750	3870250	2056.87229
228250	3870250	2054.044362
228750	3870250	2050.274058
229250	3870250	2045.121744
229750	3870250	2031.973165
230250	3870250	2016.986493
230750	3870250	2017.978663
231250	3870250	2006.730654
231750	3870250	2005.183567
232250	3870250	1999.199951
232750	3870250	1997.642476
233250	3870250	1993.011213
233750	3870250	1987.120353
234250	3870250	1981.411653
234750	3870250	1980.947743
235250	3870250	1979.550387
235750	3870250	1973.980783
236250	3870250	1975.242139
236750	3870250	1975.433782
237250	3870250	1974.830875
237750	3870250	1975.126096
238250	3870250	1968.690304
238750	3870250	1969.167968
239250	3870250	1964.037046
239750	3870250	1963.574771
240250	3870250	1961.091661
240750	3870250	2068.798733
241250	3870250	1982.053263
241750	3870250	1981.964983
242250	3870250	2011.164064
242750	3870250	2033.310981
243250	3870250	1842.442911
243750	3870250	1744.445221
244250	3870250	1762.953926
244750	3870250	1945.238416
245250	3870250	1940.791632
245750	3870250	1936.634244
246250	3870250	1978.134684
246750	3870250	1963.580459
247250	3870250	1900.370253
247750	3870250	1892.274249
248250	3870250	1887.780844
248750	3870250	1869.334992
249250	3870250	1862.610277
249750	3870250	1866.880577
250250	3870250	1849.55817
250750	3870250	1924.929444
251250	3870250	1924.368505
251750	3870250	1901.01014
252250	3870250	1374.843387
252750	3870250	1872
253250	3870250	1968.373533
253750	3870250	1968.481399
254250	3870250	1968.602616
254750	3870250	1968.630512
255250	3870250	1968.475035
255750	3870250	1968.077921
256250	3870250	1967.407019
256750	3870250	1966.416608
257250	3870250	1965.036448
257750	3870250	1963.456111
258250	3870250	1964.903443
258750	3870250	1970.249306
259250	3870250	1971.809192
259750	3870250	1974.64188
260250	3870250	1979.290809
260750	3870250	1985.732653
261250	3870250	1993.219256
261750	3870250	2000.962426
262250	3870250	2008.805509
262750	3870250	2016.11536
263250	3870250	2021.808165
263750	3870250	2060.991825
264250	3870250	1991.97415
264750	3870250	1933.123214
265250	3870250	1925.849355
265750	3870250	1930.834846
266250	3870250	1894.169389
266750	3870250	1881.847535
267250	3870250	1875.720566
267750	3870250	1872.209848
268250	3870250	1865.438367
268750	3870250	1863.394471
269250	3870250	1862.972986
269750	3870250	1871.01388
270250	3870250	1879.057964
270750	3870250	1883.971143
271250	3870250	1882.80801
271750	3870250	1909.9495
272250	3870250	1913.890765
272750	3870250	1901.943104
273250	3870250	1883.213631
273750	3870250	1876.971918
274250	3870250	1882.874633
274750	3870250	1892.977001
275250	3870250	1906.887661
275750	3870250	1914.705928
276250	3870250	1955.800635
276750	3870250	1979.33491
277250	3870250	1929.263596
277750	3870250	1922.569782
278250	3870250	1915.552662
278750	3870250	1905.835508
279250	3870250	1915.954843
279750	3870250	1942.666064
280250	3870250	1891.188913
280750	3870250	1901.034367
281250	3870250	1921.819461
281750	3870250	1933.837147
282250	3870250	1910.115448
282750	3870250	1855.88711
283250	3870250	1822.181968
283750	3870250	1828.547257
284250	3870250	1804.816624
284750	3870250	1788.849829
285250	3870250	1780.715658
285750	3870250	1776.460725
286250	3870250	1766.880889
286750	3870250	1756.679002
287250	3870250	1745.876056
287750	3870250	1740.080635
288250	3870250	1735.160379
288750	3870250	1727.472862
289250	3870250	1722.066532
289750	3870250	1716.540636
290250	3870250	1711.198772
290750	3870250	1705.521114
291250	3870250	1701.312051
291750	3870250	1700.514545
292250	3870250	1699.041277
292750	3870250	1697.900747
293250	3870250	1698.700228
293750	3870250	1696.041672
294250	3870250	1696.095058
294750	3870250	1695.850844
295250	3870250	1694.608174
295750	3870250	1699.16624
296250	3870250	1690.536812
296750	3870250	1617.388016
297250	3870250	1615.700268
297750	3870250	1615.917762
298250	3870250	1608.735015
298750	3870250	1612.207505
299250	3870250	1608.099976
299750	3870250	1605.890532
300250	3870250	1681.378127
300750	3870250	1680.249079
301250	3870250	1606.199547
301750	3870250	1603.146227
302250	3870250	1598.599976
302750	3870250	1597.634234
303250	3870250	1596.5
303750	3870250	1595.013631
304250	3870250	1586.80426
304750	3870250	1669.725591
305250	3870250	1421.049602
305750	3870250	1625.0031
306250	3870250	1622.055886
306750	3870250	1586.037474
307250	3870250	1189.861338
307750	3870250	1224.799196
308250	3870250	1588.986611
308750	3870250	1560.65909
309250	3870250	1150.093471
309750	3870250	1144.399745
310250	3870250	1474.274994
310750	3870250	1406.550018
311250	3870250	1402.712724
311750	3870250	1376.899994
312250	3870250	1397.524994
312750	3870250	1352.971973
313250	3870250	1348.486794
313750	3870250	914.3230827
314250	3870250	995.2623494
314750	3870250	549.5404635
315250	3870250	630.7671805
315750	3870250	602.549512
316250	3870250	566.4761134
316750	3870250	522.4809182
317250	3870250	470.9599216
317750	3870250	552.3357111
318250	3870250	488.1518138
318750	3870250	430.5004465
319250	3870250	361.7398316
319750	3870250	294.7580386
320250	3870250	223.8816734
320750	3870250	168.6172185
321250	3870250	117.4817565
321750	3870250	68.72778988
322250	3870250	19.82102421
322750	3870250	-32.01746144
323250	3870250	-88.13523025
323750	3870250	-149.5554751
324250	3870250	-217.281311
324750	3870250	-290.382029
325250	3870250	-367.0861524
325750	3870250	-445.5373289
326250	3870250	-524.2694609
326750	3870250	-603.7044699
327250	3870250	-685.4228394
327750	3870250	-770.0092239
328250	3870250	-856.3173393
328750	3870250	-941.7592032
329250	3870250	-1026.450754
329750	3870250	-1110.293303
330250	3870250	-1192.055191
330750	3870250	-1270.18949
331250	3870250	-1344.176331
331750	3870250	-1416.857916
332250	3870250	-1492.817894
332750	3870250	-1576.581857
333250	3870250	-1672.562955
333750	3870250	-1785.00732
334250	3870250	-1915.563599
334750	3870250	-2053.952334
335250	3870250	-2182.133137
335750	3870250	-2276.16023
336250	3870250	-2306.012876
336750	3870250	-2327.68982
337250	3870250	-2662.437042
337750	3870250	-2746.349223
181250	3870750	1861.373317
181750	3870750	1882.579857
182250	3870750	1854.022792
182750	3870750	1854.246968
183250	3870750	1865.273564
183750	3870750	1883.079955
184250	3870750	1848.162308
184750	3870750	1850.932282
185250	3870750	1866.784972
185750	3870750	1849.074687
186250	3870750	1857.67352
186750	3870750	1884.95498
187250	3870750	1859.819477
187750	3870750	1848.638574
188250	3870750	1830.84149
188750	3870750	1823.930026
189250	3870750	1821.391578
189750	3870750	1837.983827
190250	3870750	1834.007446
190750	3870750	1844.275626
191250	3870750	1860.470309
191750	3870750	1873.572703
192250	3870750	1920.150024
192750	3870750	1920.525024
193250	3870750	1920.650024
193750	3870750	1563.223884
194250	3870750	1570.079708
194750	3870750	1580.632644
195250	3870750	1586.946488
195750	3870750	2134.99884
196250	3870750	1906.850006
196750	3870750	1899.350006
197250	3870750	1889.424988
197750	3870750	2169.577873
198250	3870750	2163.79104
198750	3870750	2155.908568
199250	3870750	2161.273778
199750	3870750	1641.898761
200250	3870750	2181.073565
200750	3870750	2180.090826
201250	3870750	2197.589044
201750	3870750	2215.640341
202250	3870750	2219.314079
202750	3870750	2284.398783
203250	3870750	2200.087361
203750	3870750	2175.749886
204250	3870750	2177.419539
204750	3870750	2182.712347
205250	3870750	2184.405329
205750	3870750	2185.571955
206250	3870750	2183.508368
206750	3870750	2175.117156
207250	3870750	2175.454437
207750	3870750	2187.067686
208250	3870750	2200.16008
208750	3870750	2200.535116
209250	3870750	2206.087639
209750	3870750	2224.582654
210250	3870750	2218.699862
210750	3870750	2215.188044
211250	3870750	2212.566997
211750	3870750	2210.829037
212250	3870750	2219.035662
212750	3870750	2224.813118
213250	3870750	2240.198987
213750	3870750	2256.863065
214250	3870750	2261.171731
214750	3870750	2264.971192
215250	3870750	2260.07036
215750	3870750	2222.455162
216250	3870750	2203.966422
216750	3870750	2203.050424
217250	3870750	2207.880633
217750	3870750	2206.222924
218250	3870750	2200.770284
218750	3870750	2195.165758
219250	3870750	2193.760296
219750	3870750	2197.773567
220250	3870750	2196.996517
220750	3870750	2195.95137
221250	3870750	2192.987956
221750	3870750	2187.21413
222250	3870750	2314.420744
222750	3870750	2318.832465
223250	3870750	2343.755182
223750	3870750	2276.479809
224250	3870750	2280.59147
224750	3870750	2277.764109
225250	3870750	2213.073768
225750	3870750	2200.658971
226250	3870750	2069.992789
226750	3870750	2171.984717
227250	3870750	2163.03611
227750	3870750	2163.988269
228250	3870750	2056.958992
228750	3870750	2056.006024
229250	3870750	2050.188313
229750	3870750	2037.080074
230250	3870750	2026.705484
230750	3870750	2017.65823
231250	3870750	2012.235546
231750	3870750	2016.008174
232250	3870750	1997.325899
232750	3870750	1995.27615
233250	3870750	1994.087989
233750	3870750	1989.844526
234250	3870750	1984.948335
234750	3870750	1980.742521
235250	3870750	1977.270571
235750	3870750	1969.543716
236250	3870750	1973.640863
236750	3870750	1970.302217
237250	3870750	1968.68588
237750	3870750	1971.873194
238250	3870750	1963.749482
238750	3870750	1963.085381
239250	3870750	1955.805138
239750	3870750	1956.493782
240250	3870750	1952.581341
240750	3870750	2082.235965
241250	3870750	2009.663368
241750	3870750	2023.884984
242250	3870750	1981.448827
242750	3870750	2045.866106
243250	3870750	2016.770235
243750	3870750	1727.437602
244250	3870750	1728.535696
244750	3870750	1947.78875
245250	3870750	1988.039472
245750	3870750	1938.327524
246250	3870750	1927.634529
246750	3870750	1850.959282
247250	3870750	1863.729921
247750	3870750	1877.006276
248250	3870750	1870.229094
248750	3870750	1846.373492
249250	3870750	1852.086669
249750	3870750	1865.997486
250250	3870750	1876.565648
250750	3870750	1845.838179
251250	3870750	1915.224524
251750	3870750	1914.140918
252250	3870750	1913.357613
252750	3870750	1859.550018
253250	3870750	1957.928201
253750	3870750	1958.225723
254250	3870750	1958.701299
254750	3870750	1959.176898
255250	3870750	1959.505079
255750	3870750	1959.592083
256250	3870750	1959.384986
256750	3870750	1958.83499
257250	3870750	1957.861313
257750	3870750	1956.28541
258250	3870750	1959.359079
258750	3870750	1969.291239
259250	3870750	1970.73086
259750	3870750	1972.895336
260250	3870750	1976.856903
260750	3870750	1983.05915
261250	3870750	1991.050459
261750	3870750	2000.100891
262250	3870750	2009.601834
262750	3870750	2018.774144
263250	3870750	2026.377245
263750	3870750	2030.516975
264250	3870750	2029.013638
264750	3870750	1970.408018
265250	3870750	1946.340868
265750	3870750	1931.753298
266250	3870750	1895.727508
266750	3870750	1894.534065
267250	3870750	1884.52012
267750	3870750	1926.765909
268250	3870750	1864.932465
268750	3870750	1860.029799
269250	3870750	1858.599976
269750	3870750	1862.122122
270250	3870750	1862.677263
270750	3870750	1869.983797
271250	3870750	1890.142042
271750	3870750	1906.460001
272250	3870750	1931.493523
272750	3870750	1942.555234
273250	3870750	1891.585906
273750	3870750	1871.128326
274250	3870750	1877.693045
274750	3870750	1883.52721
275250	3870750	1891.726565
275750	3870750	1903.909218
276250	3870750	1919.29613
276750	3870750	1940.637193
277250	3870750	1935.474826
277750	3870750	1915.099769
278250	3870750	1887.601899
278750	3870750	1903.891951
279250	3870750	1899.99727
279750	3870750	1940.151884
280250	3870750	1872.952926
280750	3870750	1898.063908
281250	3870750	1957.865109
281750	3870750	1965.701845
282250	3870750	1892.895793
282750	3870750	1885.023953
283250	3870750	1839.981457
283750	3870750	1823.686901
284250	3870750	1807.637963
284750	3870750	1807.888392
285250	3870750	1788.161777
285750	3870750	1773.432052
286250	3870750	1761.930567
286750	3870750	1754.497064
287250	3870750	1744.558551
287750	3870750	1737.568468
288250	3870750	1730.493978
288750	3870750	1726.810734
289250	3870750	1722.088893
289750	3870750	1720.21252
290250	3870750	1716.451841
290750	3870750	1708.108988
291250	3870750	1701.340341
291750	3870750	1700.800049
292250	3870750	1699.599976
292750	3870750	1698.900024
293250	3870750	1697.909286
293750	3870750	1696.981505
294250	3870750	1696.895464
294750	3870750	1696.105976
295250	3870750	1695.024042
295750	3870750	1622.458282
296250	3870750	1617.837103
296750	3870750	1689.636975
297250	3870750	1614.494099
297750	3870750	1614.420897
298250	3870750	1611.427551
298750	3870750	1683.400024
299250	3870750	1607.986723
